athlete_id,name,sex,NOC,country_name,birth_date,sport_principal,sport,sport_code
1564795,IBRAHIM Omar,Male,EGY,Egypt,1998-01-01,Shooting,Shooting,SHO
1564799,NWANDU Adaku,Female,NGR,Nigeria,2007-09-29,Swimming,Swimming,SWM
1564802,KORAYIEM Ibrahim Ahmad Mohammad,Male,EGY,Egypt,1987-04-16,Shooting,Shooting,SHO
1564809,KIKI Didier,Male,BEN,Benin,1995-11-30,Athletics,Athletics,ATH
1564881,CAN Sena,Female,TUR,Türkiye,2001-11-10,Shooting,Shooting,SHO
1564882,KELES Ismail,Male,TUR,Türkiye,1988-03-05,Shooting,Shooting,SHO
1564884,KOSTADINOVA Antoaneta,Female,BUL,Bulgaria,1986-01-17,Shooting,Shooting,SHO
1564886,TARHAN Sevval Ilayda,Female,TUR,Türkiye,2000-02-04,Shooting,Shooting,SHO
1564888,YILMAZ Simal,Female,TUR,Türkiye,2003-06-21,Shooting,Shooting,SHO
1564889,KIROV Kiril,Male,BUL,Bulgaria,2000-02-19,Shooting,Shooting,SHO
1564893,DIKEC Yusuf,Male,TUR,Türkiye,1973-01-01,Shooting,Shooting,SHO
1564907,TUZUN Oguzhan,Male,TUR,Türkiye,1982-10-20,Shooting,Shooting,SHO
1564926,KAYA Rumeysa Pelin,Female,TUR,Türkiye,2000-08-06,Shooting,Shooting,SHO
1564959,BELLO Ayomide Powei,Female,NGR,Nigeria,2002-04-04,Canoe Sprint,Canoe Sprint,CSP
1564964,JAMES Kirani,Male,GRN,Grenada,1992-09-01,Athletics,Athletics,ATH
1564977,OTUEDO Beauty Akinaere,Female,NGR,Nigeria,1997-10-10,Canoe Sprint,Canoe Sprint,CSP
1565000,GAZOZ Mete,Male,TUR,Türkiye,1999-06-08,Archery,Archery,ARC
1565002,TUMER Berkim,Male,TUR,Türkiye,2002-04-30,Archery,Archery,ARC
1565006,YILDIRMIS Abdullah,Male,TUR,Türkiye,2003-11-07,Archery,Archery,ARC
1565008,PUCAR Tomislav,Male,CRO,Croatia,1996-01-26,Table Tennis,Table Tennis,TTE
1565009,GACINA Andrej,Male,CRO,Croatia,1986-05-21,Table Tennis,Table Tennis,TTE
1565010,ZELJKO Fili,Male,CRO,Croatia,1996-11-16,Table Tennis,Table Tennis,TTE
1565013,MALOBABIC Ivana,Female,CRO,Croatia,1980-07-04,Table Tennis,Table Tennis,TTE
1565024,GOKKIR Elif Berra,Female,TUR,Türkiye,2007-01-11,Archery,Archery,ARC
1565037,ANGELOVA Desislava,Female,BUL,Bulgaria,1997-10-16,Rowing,Rowing,ROW
1565039,VASILEV Kristian,Male,BUL,Bulgaria,1991-11-18,Rowing,Rowing,ROW
1565052,MOHAMMED Nour Abbas,Female,EGY,Egypt,1997-04-26,Shooting,Shooting,SHO
1565059,ABDELHADY MOHAMED Omar Khaled,Male,EGY,Egypt,1998-09-30,Shooting,Shooting,SHO
1565072,ALEXIUSSON Agnes,Female,SWE,Sweden,1996-04-19,Boxing,Boxing,BOX
1565074,IBRAHIM Nebil,Male,SWE,Sweden,2000-12-02,Boxing,Boxing,BOX
1565081,ELSAYED ABUQARN Mai Magdy,Female,EGY,Egypt,1999-08-23,Shooting,Shooting,SHO
1565088,ASHMAWY Maggy,Female,EGY,Egypt,1992-10-01,Shooting,Shooting,SHO
1565100,KROU Youssef,Male,FRA,France,1989-06-19,Beach Volleyball,Beach Volleyball,VBV
1565101,GAUTHIER-RAT Arnaud,Male,FRA,France,1996-10-22,Beach Volleyball,Beach Volleyball,VBV
1565102,LYNEEL Julien,Male,FRA,France,1990-04-15,Beach Volleyball,Beach Volleyball,VBV
1565103,BASSEREAU Remi,Male,FRA,France,1999-02-26,Beach Volleyball,Beach Volleyball,VBV
1565106,RICHARD Alexia,Female,FRA,France,1996-04-03,Beach Volleyball,Beach Volleyball,VBV
1565107,PLACETTE Lezana,Female,FRA,France,1997-12-11,Beach Volleyball,Beach Volleyball,VBV
1565108,CHAMEREAU Aline,Female,FRA,France,1996-03-06,Beach Volleyball,Beach Volleyball,VBV
1565109,VIEIRA Clemence,Female,FRA,France,2000-11-01,Beach Volleyball,Beach Volleyball,VBV
1565114,NDUM Bacar,Male,GBS,Guinea-Bissau,2001-06-20,Wrestling,Wrestling,WRE
1565145,IUNA FAFE Diamantino,Male,GBS,Guinea-Bissau,2001-06-10,Wrestling,Wrestling,WRE
1565147,AUBOECK Felix,Male,AUT,Austria,1996-12-19,Marathon Swimming,Marathon Swimming,OWS
1565148,BAYER Valentin,Male,AUT,Austria,1999-12-08,Swimming,Swimming,SWM
1565150,BUCHER Simon,Male,AUT,Austria,2000-05-23,Swimming,Swimming,SWM
1565154,ESPERNBERGER Martin,Male,AUT,Austria,2003-12-20,Swimming,Swimming,SWM
1565155,GIGLER Heiko,Male,AUT,Austria,1996-06-17,Swimming,Swimming,SWM
1565158,HERCOG Jan,Male,AUT,Austria,1998-02-10,Marathon Swimming,Marathon Swimming,OWS
1565161,KREUNDL Lena,Female,AUT,Austria,1997-09-19,Swimming,Swimming,SWM
1565166,REITSHAMMER Bernhard,Male,AUT,Austria,1994-06-17,Swimming,Swimming,SWM
1565170,ALEXANDRI Anna-Maria,Female,AUT,Austria,1997-09-15,Artistic Swimming,Artistic Swimming,SWA
1565171,ALEXANDRI Eirini-Marina,Female,AUT,Austria,1997-09-15,Artistic Swimming,Artistic Swimming,SWA
1565173,KNOLL Anton,Male,AUT,Austria,2004-11-21,Diving,Diving,DIV
1565210,COX Anthony,Male,JAM,Jamaica,2000-08-26,Athletics,Athletics,ATH
1565212,FREIRE Samuel,Male,CPV,Cabo Verde,1990-08-28,Athletics,Athletics,ATH
1565215,JAWAID Marlena,Female,SWE,Sweden,2000-08-16,Modern Pentathlon,Modern Pentathlon,MPN
1565232,HOOST Irvin,Male,SUR,Suriname,1999-04-19,Swimming,Swimming,SWM
1565505,LIN Yu-Tang,Male,TPE,Chinese Taipei,2000-05-11,Athletics,Athletics,ATH
1565546,TEWA Waisake,Male,FIJ,Fiji,2003-09-18,Athletics,Athletics,ATH
1565550,ZHANG Bo-Ya,Female,TPE,Chinese Taipei,2003-04-03,Athletics,Athletics,ATH
1565557,IIJIMA Manami,Female,GUM,Guam,1992-10-20,Triathlon,Triathlon,TRI
1565569,AQUINO Mia Lahnee Ramos,Female,GUM,Guam,1998-03-29,Wrestling,Wrestling,WRE
1565570,AQUINO Rckaela Maree Ramos,Female,GUM,Guam,1999-07-04,Wrestling,Wrestling,WRE
1565579,BOLTABOEV Sharofiddin,Male,UZB,Uzbekistan,1995-11-19,Judo,Judo,JUD
1565615,LIEN Chen-Ling,Female,TPE,Chinese Taipei,1988-01-31,Judo,Judo,JUD
1565618,YANG Yung Wei,Male,TPE,Chinese Taipei,1997-09-28,Judo,Judo,JUD
1565620,LIN Chen-Hao,Female,TPE,Chinese Taipei,1997-10-26,Judo,Judo,JUD
1565621,ABO-ALRUB Rama,Female,JOR,Jordan,2001-06-08,Taekwondo,Taekwondo,TKW
1565628,FRANCISCO Sydney,Female,PLW,Palau,2005-05-24,Athletics,Athletics,ATH
1565690,ALKHAWALDEH Moath,Male,JOR,Jordan,1988-10-22,Athletics,Athletics,ATH
1565709,ABU AL SOUD Ahmad,Male,JOR,Jordan,1995-07-05,Artistic Gymnastics,Artistic Gymnastics,GAR
1565712,HENDRICK Noel,Male,IRL,Ireland,1997-12-24,Canoe Slalom,Canoe Slalom,CSL
1565738,BOBONOV Davlat,Male,UZB,Uzbekistan,1997-06-07,Judo,Judo,JUD
1565754,TUROBOYEV Muzaffarbek,Male,UZB,Uzbekistan,2000-04-05,Judo,Judo,JUD
1565853,AL-WIR Amro,Male,JOR,Jordan,2001-01-23,Swimming,Swimming,SWM
1565898,BELBEISI Karin,Female,JOR,Jordan,2008-12-21,Swimming,Swimming,SWM
1565921,HOERL Julian,Male,AUT,Austria,1992-03-04,Beach Volleyball,Beach Volleyball,VBV
1565923,HORST Alexander,Male,AUT,Austria,1982-12-20,Beach Volleyball,Beach Volleyball,VBV
1565974,OZBEK Muhammed,Male,TUR,Türkiye,2001-01-24,Weightlifting,Weightlifting,WLF
1565976,ABAY Burak,Male,TUR,Türkiye,1996-01-01,Cycling Road,Cycling Road,CRD
1566002,OZBAY Elis,Female,TUR,Türkiye,2001-07-24,Rowing,Rowing,ROW
1566056,ACET Alperen,Male,TUR,Türkiye,1998-04-02,Athletics,Athletics,ATH
1566068,TEKDAL Ayse,Female,TUR,Türkiye,1999-10-28,Athletics,Athletics,ATH
1566071,AKCAM Berke,Male,TUR,Türkiye,2002-04-10,Athletics,Athletics,ATH
1566074,SAVASKAN Buse,Female,TUR,Türkiye,1999-02-24,Athletics,Athletics,ATH
1566088,TUGSUZ Eda,Female,TUR,Türkiye,1997-03-27,Athletics,Athletics,ATH
1566090,DERELI Emel,Female,TUR,Türkiye,1996-02-25,Athletics,Athletics,ATH
1566117,GROSSSCHARTNER Felix,Male,AUT,Austria,1993-12-23,Cycling Road,Cycling Road,CRD
1566118,HALLER Marco,Male,AUT,Austria,1991-04-01,Cycling Road,Cycling Road,CRD
1566120,KOKAS Raphael,Male,AUT,Austria,2004-11-07,Cycling Track,Cycling Track,CTR
1566122,SCHMIDBAUER Maximilian,Male,AUT,Austria,2001-12-23,Cycling Track,Cycling Track,CTR
1566123,WAFLER Tim,Male,AUT,Austria,2002-01-28,Cycling Track,Cycling Track,CTR
1566125,FOIDL Maximilian,Male,AUT,Austria,1995-10-08,Cycling Mountain Bike,Cycling Mountain Bike,MTB
1566126,MITTERWALLNER Mona,Female,AUT,Austria,2002-01-09,Cycling Mountain Bike,Cycling Mountain Bike,MTB
1566128,STIGGER Laura,Female,AUT,Austria,2000-09-25,Cycling Mountain Bike,Cycling Mountain Bike,MTB
1566134,KIESENHOFER Anna,Female,AUT,Austria,1991-02-14,Cycling Road,Cycling Road,CRD
1566142,SCHWEINBERGER Christina,Female,AUT,Austria,1996-10-29,Cycling Road,Cycling Road,CRD
1566152,SASMA Ersu,Male,TUR,Türkiye,1999-09-30,Athletics,Athletics,ATH
1566169,VEOCIC Gabrijel,Male,CRO,Croatia,2001-06-01,Boxing,Boxing,BOX
1566223,OZBILEN Kaan Kigen,Male,TUR,Türkiye,1986-01-15,Athletics,Athletics,ATH
1566227,OZER Kayhan,Male,TUR,Türkiye,1998-06-11,Athletics,Athletics,ATH
1566233,DEMIR Mazlum,Male,TUR,Türkiye,2003-12-19,Athletics,Athletics,ATH
1566237,BEKMEZ Meryem,Female,TUR,Türkiye,2000-07-31,Athletics,Athletics,ATH
1566243,ER Necati,Male,TUR,Türkiye,1997-02-24,Athletics,Athletics,ATH
1566250,BALTACI Ozkan,Male,TUR,Türkiye,1994-02-13,Athletics,Athletics,ATH
1566339,MOERZ Charlize,Female,AUT,Austria,2005-10-10,Artistic Gymnastics,Artistic Gymnastics,GAR
1566341,WIZANI Benny,Male,AUT,Austria,2001-06-26,Trampoline Gymnastics,Trampoline Gymnastics,GTR
1566414,BORCHASHVILI Wachid,Male,AUT,Austria,1998-09-24,Judo,Judo,JUD
1566415,FARA Aaron,Male,AUT,Austria,1997-06-21,Judo,Judo,JUD
1566416,GASSNER Samuel,Male,AUT,Austria,2001-05-25,Judo,Judo,JUD
1566420,PIOVESANA Lubjana,Female,AUT,Austria,1997-01-03,Judo,Judo,JUD
1566421,POLLERES Michaela,Female,AUT,Austria,1997-07-15,Judo,Judo,JUD
1566424,TANZER Katharina,Female,AUT,Austria,1995-07-26,Judo,Judo,JUD
1566426,HABESOHN Daniel,Male,AUT,Austria,1986-07-22,Table Tennis,Table Tennis,TTE
1566431,POLCANOVA Sofia,Female,AUT,Austria,1994-09-03,Table Tennis,Table Tennis,TTE
1566435,ABICHT Lorena,Female,AUT,Austria,1994-07-12,Sailing,Sailing,SAL
1566436,BILDSTEIN Benjamin,Male,AUT,Austria,1992-01-16,Sailing,Sailing,SAL
1566437,BONTUS Valentin,Male,AUT,Austria,2001-02-01,Sailing,Sailing,SAL
1566441,FRANK Tanja,Female,AUT,Austria,1993-01-24,Sailing,Sailing,SAL
1566442,HABERL Lukas,Male,AUT,Austria,1999-05-26,Sailing,Sailing,SAL
1566444,HUSSL David,Male,AUT,Austria,1992-02-23,Sailing,Sailing,SAL
1566445,KORNELLI Alina,Female,AUT,Austria,2000-05-12,Sailing,Sailing,SAL
1566447,MAEHR Lukas,Male,AUT,Austria,1990-04-23,Sailing,Sailing,SAL
1566451,VADLAU Lara,Female,AUT,Austria,1994-03-29,Sailing,Sailing,SAL
1566472,GAYLE Tajay,Male,JAM,Jamaica,1996-08-02,Athletics,Athletics,ATH
1566524,CRUZ Darian Toi,Male,PUR,Puerto Rico,1995-02-07,Wrestling,Wrestling,WRE
1566527,LOPEZ de JESUS Juanma,Male,PUR,Puerto Rico,2005-12-27,Boxing,Boxing,BOX
1566534,TUGADE-WATSON Regine,Female,GUM,Guam,1998-01-28,Athletics,Athletics,ATH
1566535,GREEN Joseph,Male,GUM,Guam,2001-12-07,Athletics,Athletics,ATH
1566543,ESCANO Maria,Female,GUM,Guam,2002-01-29,Judo,Judo,JUD
1566564,CHIA Aaron,Male,MAS,Malaysia,1997-02-24,Badminton,Badminton,BDM
1566573,HOSEI Yuri,Female,PLW,Palau,2005-05-20,Swimming,Swimming,SWM
1566601,DZHUZUPBEKOV Uzur,Male,KGZ,Kyrgyzstan,1996-04-12,Wrestling,Wrestling,WRE
1566607,ISMAILOV Amantur,Male,KGZ,Kyrgyzstan,1997-12-29,Wrestling,Wrestling,WRE
1566608,CHEN Tang Jie,Male,MAS,Malaysia,1998-01-05,Badminton,Badminton,BDM
1566609,GOH Jin Wei,Female,MAS,Malaysia,2000-01-30,Badminton,Badminton,BDM
1566617,LEE Zii Jia,Male,MAS,Malaysia,1998-03-29,Badminton,Badminton,BDM
1566624,OZYUKSEL Ilke,Female,TUR,Türkiye,1997-02-26,Modern Pentathlon,Modern Pentathlon,MPN
1566627,MAKHMUDOV Akzhol,Male,KGZ,Kyrgyzstan,1999-04-15,Wrestling,Wrestling,WRE
1566630,UNAL Bugra,Male,TUR,Türkiye,1997-05-08,Modern Pentathlon,Modern Pentathlon,MPN
1566631,SHARSHENBEKOV Zholaman,Male,KGZ,Kyrgyzstan,1999-09-29,Wrestling,Wrestling,WRE
1566679,SAMBA Abderrahman,Male,QAT,Qatar,1995-09-05,Athletics,Athletics,ATH
1566680,HEMEIDA Bassem,Male,QAT,Qatar,2000-03-28,Athletics,Athletics,ATH
1566681,BARSHIM Mutaz Essa,Male,QAT,Qatar,1991-06-24,Athletics,Athletics,ATH
1566682,ABAKAR Ismail Doudai,Male,QAT,Qatar,2004-01-01,Athletics,Athletics,ATH
1566687,ABDALLA Abubaker Haydar,Male,QAT,Qatar,1996-08-28,Athletics,Athletics,ATH
1566689,YAHIA IBRAHIM Ammar Ismail,Male,QAT,Qatar,1996-09-18,Athletics,Athletics,ATH
1566702,KHASLAKHANAU Abubakar,Male,AIN,AIN,2004-04-25,Wrestling,Wrestling,WRE
1566727,RECBER Hakan,Male,TUR,Türkiye,1999-08-17,Taekwondo,Taekwondo,TKW
1566729,ATESLI Emre Kutalmis,Male,TUR,Türkiye,2001-01-01,Taekwondo,Taekwondo,TKW
1566732,DINCEL KAVURAT Merve,Female,TUR,Türkiye,1999-11-22,Taekwondo,Taekwondo,TKW
1566735,ILGUN Hatice Kubra,Female,TUR,Türkiye,1993-01-01,Taekwondo,Taekwondo,TKW
1566738,KUS AYDIN Nafia,Female,TUR,Türkiye,1995-02-20,Taekwondo,Taekwondo,TKW
1566773,COX Stephen,Male,ZIM,Zimbabwe,1991-09-29,Rowing,Rowing,ROW
1566778,TROFIMOVA Sardana,Female,KGZ,Kyrgyzstan,1988-03-28,Athletics,Athletics,ATH
1566801,CERNOGORAZ Giovanni,Male,CRO,Croatia,1982-12-27,Shooting,Shooting,SHO
1566883,ABO YAMAN Zaid,Male,JOR,Jordan,1993-06-20,Table Tennis,Table Tennis,TTE
1566887,KORKMAZ Salih,Male,TUR,Türkiye,1997-01-01,Athletics,Athletics,ATH
1566898,MUZRAPOV Favoris,Male,TJK,Tajikistan,1998-11-15,Athletics,Athletics,ATH
1566931,YUSUPOV Alisher,Male,UZB,Uzbekistan,1998-11-27,Judo,Judo,JUD
1566947,KURBONOVA Khalimajon,Female,UZB,Uzbekistan,2002-01-04,Judo,Judo,JUD
1566948,DANISMAZ Tugba,Female,TUR,Türkiye,1999-09-01,Athletics,Athletics,ATH
1566989,GLINKA Alisa,Female,MDA,Republic of Moldova,1987-10-10,Equestrian,Equestrian,EQU
1566992,JIDDOU Salam,Male,MLI,Mali,2000-02-01,Football,Football,FBL
1566993,ROBU Marin,Male,MDA,Republic of Moldova,2000-03-19,Weightlifting,Weightlifting,WLF
1566994,COPELLO Yasmani,Male,TUR,Türkiye,1987-04-15,Athletics,Athletics,ATH
1566997,KELDIYOROVA Diyora,Female,UZB,Uzbekistan,1998-07-13,Judo,Judo,JUD
1567017,IMADOUCHENE Romain,Male,FRA,France,1995-09-05,Weightlifting,Weightlifting,WLF
1567021,KINGUE MATAM Bernardin,Male,FRA,France,1990-05-20,Weightlifting,Weightlifting,WLF
1567022,FEGUE Marie,Female,FRA,France,1991-05-28,Weightlifting,Weightlifting,WLF
1567023,TCHAKOUNTE Dora,Female,FRA,France,1995-03-23,Weightlifting,Weightlifting,WLF
1567024,CINAR Deniz,Male,TUR,Türkiye,1984-12-08,Sailing,Sailing,SAL
1567043,GUZEL Ecem,Female,TUR,Türkiye,1995-02-23,Sailing,Sailing,SAL
1567045,CITAK Yigit Yalcin,Male,TUR,Türkiye,2001-01-03,Sailing,Sailing,SAL
1567053,VATAN Merve,Female,TUR,Türkiye,2005-01-01,Sailing,Sailing,SAL
1567056,ATAKAN Derin,Female,TUR,Türkiye,2006-06-16,Sailing,Sailing,SAL
1567059,KAYNAR Alican,Male,TUR,Türkiye,1988-10-30,Sailing,Sailing,SAL
1567061,KAYNAKCI Beste,Female,TUR,Türkiye,1994-04-30,Sailing,Sailing,SAL
1567073,DIOMANDE Ahmed,Male,MLI,Mali,2002-12-15,Football,Football,FBL
1567299,NALBANTOGLU Lara,Female,TUR,Türkiye,2001-10-02,Sailing,Sailing,SAL
1567359,DEFAY Johanne,Female,FRA,France,1993-11-19,Surfing,Surfing,SRF
1567360,FIERRO Vahine,Female,FRA,France,1999-12-02,Surfing,Surfing,SRF
1567361,VAAST Kauli,Male,FRA,France,2002-02-26,Surfing,Surfing,SRF
1567362,DURU Joan,Male,FRA,France,1989-04-25,Surfing,Surfing,SRF
1567378,TRAORE Boubacar,Male,MLI,Mali,2001-08-20,Football,Football,FBL
1567396,KHOJAZODA Behruzi,Male,TJK,Tajikistan,1995-01-11,Judo,Judo,JUD
1567466,PARCHMENT Hansle,Male,JAM,Jamaica,1990-06-17,Athletics,Athletics,ATH
1567483,SEVILLE Oblique,Male,JAM,Jamaica,2001-03-16,Athletics,Athletics,ATH
1567512,RAKHIMOV Temur,Male,TJK,Tajikistan,1997-07-08,Judo,Judo,JUD
1567649,BRATHWAITE Rikkoi,Male,IVB,"Virgin Islands, British",1999-02-13,Athletics,Athletics,ATH
1567765,McMASTER Kyron,Male,IVB,"Virgin Islands, British",1997-01-03,Athletics,Athletics,ATH
1567976,DABONNE Zouleiha Abzetta,Female,CIV,Côte d'Ivoire,1992-12-15,Judo,Judo,JUD
1568048,HONGTEN,Male,KOR,Republic of Korea,1984-12-27,Breaking,Breaking,BKG
1568054,OGUNSANYA Christianah Tolulope,Female,NGR,Nigeria,2002-01-12,Wrestling,Wrestling,WRE
1568060,OBORUDUDU Blessing,Female,NGR,Nigeria,1989-03-12,Wrestling,Wrestling,WRE
1568065,RUEBEN Hannah Amuchechi,Female,NGR,Nigeria,1994-02-14,Wrestling,Wrestling,WRE
1568088,ADEKUOROYE Odunayo Folasade,Female,NGR,Nigeria,1993-12-10,Wrestling,Wrestling,WRE
1568099,KOLAWOLE Esther Omolayo,Female,NGR,Nigeria,2002-01-04,Wrestling,Wrestling,WRE
1568137,ADAM Ibadulla,Male,MDV,Maldives,2002-01-14,Athletics,Athletics,ATH
1568156,MUTUWA Ashton Adeyemi,Male,NGR,Nigeria,1997-10-31,Wrestling,Wrestling,WRE
1568157,SURMENELI Busenaz,Female,TUR,Türkiye,1998-05-26,Boxing,Boxing,BOX
1568162,ARICAN Ferhat,Male,TUR,Türkiye,1993-07-28,Artistic Gymnastics,Artistic Gymnastics,GAR
1568163,COLAK Ibrahim,Male,TUR,Türkiye,1995-01-07,Artistic Gymnastics,Artistic Gymnastics,GAR
1568167,ONDER Ahmet,Male,TUR,Türkiye,1996-07-12,Artistic Gymnastics,Artistic Gymnastics,GAR
1568169,ASIL Adem,Male,TUR,Türkiye,1999-02-21,Artistic Gymnastics,Artistic Gymnastics,GAR
1568171,NGUYEN Thuy Linh,Female,VIE,Vietnam,1997-11-20,Badminton,Badminton,BDM
1568178,DODANLI Emre,Male,TUR,Türkiye,2002-10-24,Artistic Gymnastics,Artistic Gymnastics,GAR
1568182,CAKIROGLU Buse Naz,Female,TUR,Türkiye,1996-05-26,Boxing,Boxing,BOX
1568186,AKBAS Hatice,Female,TUR,Türkiye,2001-06-24,Boxing,Boxing,BOX
1568189,OZER Gizem,Female,TUR,Türkiye,2001-04-09,Boxing,Boxing,BOX
1568193,AMINOVA Shukurjon,Female,UZB,Uzbekistan,2002-11-16,Judo,Judo,JUD
1568194,GUMUS Samet,Male,TUR,Türkiye,2001-05-09,Boxing,Boxing,BOX
1568204,YILDIZ KAHRAMAN Esra,Female,TUR,Türkiye,1997-07-04,Boxing,Boxing,BOX
1568211,AYKUTSUN Kaan,Male,TUR,Türkiye,2002-07-22,Boxing,Boxing,BOX
1568220,MATNIYAZOVA Gulnoza,Female,UZB,Uzbekistan,1994-08-10,Judo,Judo,JUD
1568224,KURBANBAEVA Iriskhon,Female,UZB,Uzbekistan,2002-03-18,Judo,Judo,JUD
1568239,ADOLF Balazs,Male,HUN,Hungary,1999-09-05,Canoe Sprint,Canoe Sprint,CSP
1568241,ZHUMANAZAROVA Meerim,Female,KGZ,Kyrgyzstan,1999-11-09,Wrestling,Wrestling,WRE
1568270,VO Thi My Tien,Female,VIE,Vietnam,2005-10-29,Swimming,Swimming,SWM
1568288,NGUYEN Thi Huong,Female,VIE,Vietnam,2001-10-21,Canoe Sprint,Canoe Sprint,CSP
1568289,LAZOVIC Dejan,Male,MNE,Montenegro,1990-02-08,Water Polo,Water Polo,WPO
1568294,MATKOVIC Dusan,Male,MNE,Montenegro,1999-02-01,Water Polo,Water Polo,WPO
1568298,MRSIC Marko,Male,MNE,Montenegro,2003-01-02,Water Polo,Water Polo,WPO
1568319,PERKOVIC Miroslav,Male,MNE,Montenegro,2001-03-15,Water Polo,Water Polo,WPO
1568328,POPADIC Vlado,Male,MNE,Montenegro,1996-04-25,Water Polo,Water Polo,WPO
1568334,PANSTKHAVA Noe,Male,GEO,Georgia,2006-03-13,Swimming,Swimming,SWM
1568342,RADOVIC Vasilije,Male,MNE,Montenegro,2003-05-12,Water Polo,Water Polo,WPO
1568348,SPAIC Vladan,Male,MNE,Montenegro,1997-06-18,Water Polo,Water Polo,WPO
1568350,CSIPES Tamara,Female,HUN,Hungary,1989-08-24,Canoe Sprint,Canoe Sprint,CSP
1568360,CSIZMADIA Kolos Attila,Male,HUN,Hungary,1995-09-01,Canoe Sprint,Canoe Sprint,CSP
1568362,PHAM Thi Hue,Female,VIE,Vietnam,1990-07-05,Rowing,Rowing,ROW
1568378,TESANOVIC Petar,Male,MNE,Montenegro,1998-11-26,Water Polo,Water Polo,WPO
1568403,LLAVADOR Carlos,Male,ESP,Spain,1992-04-26,Fencing,Fencing,FEN
1568406,MARTIN-PORTUGUES Lucia,Female,ESP,Spain,1990-10-22,Fencing,Fencing,FEN
1568430,NIZHARADZE Ana,Female,GEO,Georgia,2008-10-19,Swimming,Swimming,SWM
1568434,VUJOVIC Jovan,Male,MNE,Montenegro,2003-01-20,Water Polo,Water Polo,WPO
1568446,MACIC Aljosa,Male,MNE,Montenegro,2000-10-31,Water Polo,Water Polo,WPO
1568450,RADOVIC Duro,Male,MNE,Montenegro,1999-02-20,Water Polo,Water Polo,WPO
1568462,VIDOVIC Stefan,Male,MNE,Montenegro,1992-08-08,Water Polo,Water Polo,WPO
1568464,BENATI Lorenzo,Male,ITA,Italy,2002-04-05,Athletics,Athletics,ATH
1568465,RIGALI Roberto,Male,ITA,Italy,1995-01-07,Athletics,Athletics,ATH
1568468,SIMONELLI Lorenzo Ndele,Male,ITA,Italy,2002-06-01,Athletics,Athletics,ATH
1568469,CESTONARO Ottavia,Female,ITA,Italy,1995-01-12,Athletics,Athletics,ATH
1568472,PALMISANO Antonella,Female,ITA,Italy,1991-08-06,Athletics,Athletics,ATH
1568473,STANO Massimo,Male,ITA,Italy,1992-02-27,Athletics,Athletics,ATH
1568474,TRAPLETTI Valentina,Female,ITA,Italy,1985-07-12,Athletics,Athletics,ATH
1568482,MELON Chiara,Female,ITA,Italy,1999-10-08,Athletics,Athletics,ATH
1568487,PETTOROSSI Diego Aldo,Male,ITA,Italy,1997-01-13,Athletics,Athletics,ATH
1568525,DIARRA Brahima,Male,MLI,Mali,2003-07-05,Football,Football,FBL
1568531,DORIA VILARRUBLA Monica,Female,AND,Andorra,1999-12-04,Canoe Slalom,Canoe Slalom,CSL
1568534,DURDIC Bogdan,Male,MNE,Montenegro,1996-08-08,Water Polo,Water Polo,WPO
1568595,VERGIAT Timothe,Male,FRA,France,1998-03-07,3x3 Basketball,3x3 Basketball,BK3
1568603,SEGUELA Franck,Male,FRA,France,1997-05-30,3x3 Basketball,3x3 Basketball,BK3
1568606,DUSSOULIER Lucas,Male,FRA,France,1996-07-27,3x3 Basketball,3x3 Basketball,BK3
1568608,RAMBAUT Jules,Male,FRA,France,1998-04-06,3x3 Basketball,3x3 Basketball,BK3
1568636,DOUMBIA Cheickna,Male,MLI,Mali,2003-06-14,Football,Football,FBL
1568655,SZEREMETA Julia,Female,POL,Poland,2003-08-24,Boxing,Boxing,BOX
1568683,RYGIELSKA Aneta,Female,POL,Poland,1995-08-24,Boxing,Boxing,BOX
1568689,SACO Coli,Male,MLI,Mali,2002-05-15,Football,Football,FBL
1568721,WOJCIK Elzbieta,Female,POL,Poland,1996-01-14,Boxing,Boxing,BOX
1568724,PIZZOLATO Antonino,Male,ITA,Italy,1996-08-20,Weightlifting,Weightlifting,WLF
1568728,MAGISTRIS Lucrezia,Female,ITA,Italy,1999-04-21,Weightlifting,Weightlifting,WLF
1568730,MASSIDDA Sergio,Male,ITA,Italy,2002-01-26,Weightlifting,Weightlifting,WLF
1568740,FEJES Daniel,Male,HUN,Hungary,1999-11-14,Canoe Sprint,Canoe Sprint,CSP
1568745,FOJT Sara,Female,HUN,Hungary,2003-12-03,Canoe Sprint,Canoe Sprint,CSP
1568748,VALODZKA Siuzanna,Female,AIN,AIN,2000-08-17,Weightlifting,Weightlifting,WLF
1568750,GAZSO Alida Dora,Female,HUN,Hungary,2000-04-18,Canoe Sprint,Canoe Sprint,CSP
1568765,HAJDU Jonatan Daniel,Male,HUN,Hungary,1996-06-28,Canoe Sprint,Canoe Sprint,CSP
1568805,BURZALOVA Hana,Female,SVK,Slovakia,2000-11-03,Athletics,Athletics,ATH
1568807,CERNY Dominik,Male,SVK,Slovakia,1997-11-01,Athletics,Athletics,ATH
1568813,FIZEL Marius,Male,SVK,Slovakia,1999-01-13,Judo,Judo,JUD
1568814,FORSTER Viktoria,Female,SVK,Slovakia,2002-04-08,Athletics,Athletics,ATH
1568815,GAJANOVA Gabriela,Female,SVK,Slovakia,1999-10-12,Athletics,Athletics,ATH
